CustomerID,FirstPurchase,LastPurchase,Frequency,Monetary,TotalItems,UniqueProducts,Recency,TenureDays,AvgOrderValue,ItemsPerOrder,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster,ClusterName
15740,2011-10-21 14:29:00,2011-10-21 14:29:00,1,154.88,152,9,49,1,154.88,152.0,3,1,1,5,Promising,2,Hibernating
15743,2011-06-08 10:14:00,2011-11-23 17:19:00,4,784.46,216,59,16,169,196.115,54.0,4,3,3,10,Hibernating,1,Core Growth
15744,2011-09-23 09:52:00,2011-09-23 09:52:00,1,34.8,120,3,78,1,34.8,120.0,2,1,1,4,Hibernating,2,Hibernating
15745,2011-04-17 13:04:00,2011-11-20 13:45:00,4,1094.59,421,57,19,218,273.6475,105.25,3,3,3,9,Hibernating,1,Core Growth
15746,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,178,28,134,1,196.88,178.0,2,1,1,4,Hibernating,2,Hibernating
15747,2011-06-20 11:30:00,2011-11-27 12:26:00,3,974.04,480,52,13,161,324.68,160.0,4,3,3,10,Hibernating,1,Core Growth
15748,2011-10-30 12:51:00,2011-10-30 12:51:00,1,149.31,51,19,40,1,149.31,51.0,3,1,1,5,Promising,2,Hibernating
15749,2011-01-11 12:55:00,2011-04-18 13:20:00,3,44534.3,18028,5,235,98,14844.766666666668,6009.333333333333,1,3,4,8,At Risk,3,Champions
15750,2010-12-08 10:36:00,2011-12-07 12:34:00,8,2465.48,1786,214,3,365,308.185,223.25,4,4,4,12,Champions,3,Champions
15752,2010-12-02 09:43:00,2011-10-31 11:37:00,7,2637.38,1978,236,40,334,376.7685714285714,282.57142857142856,3,4,4,11,Loyal Customers,3,Champions
15753,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,144,1,305,1,79.2,144.0,1,1,1,3,Hibernating,2,Hibernating
15754,2011-04-07 12:24:00,2011-10-19 14:40:00,3,458.57,199,24,51,196,152.85666666666665,66.33333333333333,2,3,2,7,At Risk,1,Core Growth
15755,2011-02-18 11:53:00,2011-11-29 14:57:00,6,2364.25,1427,127,10,285,394.0416666666667,237.83333333333334,4,4,4,12,Champions,3,Champions
15756,2011-04-04 14:00:00,2011-10-09 13:30:00,4,532.96,242,160,61,188,133.24,60.5,2,3,2,7,At Risk,1,Core Growth
15757,2011-05-06 11:40:00,2011-10-05 12:14:00,2,714.42,491,43,66,153,357.21,245.5,2,2,3,7,At Risk,0,Big-Ticket Occasionals
15758,2011-11-15 10:48:00,2011-11-15 10:48:00,1,205.25,47,9,25,1,205.25,47.0,3,1,1,5,Promising,2,Hibernating
15759,2010-12-16 15:29:00,2011-05-05 15:13:00,3,253.04,60,5,218,140,84.34666666666666,20.0,1,3,1,5,At Risk,2,Hibernating
15762,2011-09-23 15:17:00,2011-10-05 16:15:00,2,583.75,251,37,65,13,291.875,125.5,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
15763,2011-09-23 12:10:00,2011-11-08 09:44:00,2,1086.92,271,58,32,46,543.46,135.5,3,2,3,8,Promising,0,Big-Ticket Occasionals
15764,2011-03-08 09:23:00,2011-09-12 17:58:00,6,3279.97,2050,150,88,189,546.6616666666666,341.6666666666667,2,4,4,10,Loyal Customers,3,Champions
15766,2011-10-06 17:03:00,2011-10-06 17:03:00,1,315.06,170,11,64,1,315.06,170.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
15768,2011-04-28 09:20:00,2011-08-16 10:48:00,3,621.8299999999999,244,23,116,111,207.27666666666664,81.33333333333333,2,3,2,7,At Risk,0,Big-Ticket Occasionals
15769,2010-12-03 15:16:00,2011-12-02 13:52:00,26,56252.72,29672,26,7,364,2163.566153846154,1141.2307692307693,4,4,4,12,Champions,3,Champions
15773,2011-12-04 12:48:00,2011-12-04 12:48:00,1,635.6800000000001,311,10,6,1,635.6800000000001,311.0,4,1,2,7,Promising,1,Core Growth
15774,2011-10-02 12:04:00,2011-10-02 12:04:00,1,270.8,87,25,69,1,270.8,87.0,2,1,1,4,Hibernating,2,Hibernating
15775,2011-04-08 12:56:00,2011-04-08 12:56:00,1,104.9,68,7,245,1,104.9,68.0,1,1,1,3,Hibernating,2,Hibernating
15776,2011-07-29 13:46:00,2011-07-29 13:46:00,1,241.62,138,18,133,1,241.62,138.0,2,1,1,4,Hibernating,2,Hibernating
15777,2010-12-13 16:38:00,2011-04-12 16:43:00,4,1047.11,378,18,241,121,261.7775,94.5,1,3,3,7,At Risk,0,Big-Ticket Occasionals
15780,2010-12-17 11:43:00,2011-06-09 12:01:00,3,475.28000000000003,220,26,184,175,158.42666666666668,73.33333333333333,1,3,2,6,At Risk,2,Hibernating
15781,2011-02-07 09:15:00,2011-11-14 14:57:00,3,345.46,180,20,25,281,115.15333333333332,60.0,3,3,2,8,Hibernating,1,Core Growth
15782,2011-09-11 14:29:00,2011-11-30 10:49:00,3,2614.7400000000002,864,34,10,80,871.58,288.0,4,3,4,11,Big Spenders,3,Champions
15783,2011-11-29 09:50:00,2011-11-29 09:50:00,1,246.3,212,14,11,1,246.3,212.0,4,1,1,6,Promising,1,Core Growth
15785,2011-02-17 14:17:00,2011-11-07 11:33:00,5,2328.9700000000003,1612,58,33,263,465.79400000000004,322.4,3,4,4,11,Loyal Customers,3,Champions
15786,2011-08-17 13:33:00,2011-10-24 14:13:00,3,4932.2,3364,257,46,69,1644.0666666666666,1121.3333333333333,3,3,4,10,Big Spenders,3,Champions
15787,2011-10-09 13:11:00,2011-11-13 14:55:00,3,948.05,540,156,26,36,316.01666666666665,180.0,3,3,3,9,Hibernating,1,Core Growth
15789,2010-12-16 14:35:00,2010-12-16 14:35:00,1,351.3,438,25,358,1,351.3,438.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
15790,2011-11-29 14:53:00,2011-11-29 14:53:00,1,220.85,114,34,10,1,220.85,114.0,4,1,1,6,Promising,1,Core Growth
15791,2011-05-19 15:15:00,2011-10-27 10:14:00,2,1612.69,731,66,44,161,806.345,365.5,3,2,3,8,Promising,0,Big-Ticket Occasionals
15793,2011-03-16 10:45:00,2011-11-25 09:31:00,3,965.61,553,6,15,254,321.87,184.33333333333334,4,3,3,10,Hibernating,1,Core Growth
15795,2011-07-13 10:43:00,2011-07-13 10:43:00,1,610.01,581,42,150,1,610.01,581.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
15796,2011-02-10 15:40:00,2011-12-08 19:55:00,8,2711.56,861,70,1,302,338.945,107.625,4,4,4,12,Champions,3,Champions
15797,2011-01-24 15:47:00,2011-08-18 17:04:00,4,2207.4,873,8,113,207,551.85,218.25,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
15799,2011-01-09 15:13:00,2011-09-25 12:46:00,3,884.14,955,94,76,259,294.7133333333333,318.3333333333333,2,3,3,8,At Risk,0,Big-Ticket Occasionals
15800,2011-04-07 12:39:00,2011-08-24 14:23:00,2,699.08,335,116,107,140,349.54,167.5,2,2,3,7,At Risk,0,Big-Ticket Occasionals
15801,2011-08-22 09:53:00,2011-10-24 13:52:00,3,1063.95,570,61,46,64,354.65000000000003,190.0,3,3,3,9,Hibernating,1,Core Growth
15802,2011-07-20 11:38:00,2011-07-20 11:38:00,1,451.42,1,1,143,1,451.42,1.0,1,1,2,4,Hibernating,2,Hibernating
15803,2011-10-19 14:56:00,2011-10-19 14:56:00,1,415.82000000000005,290,8,51,1,415.82000000000005,290.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
15804,2011-05-25 10:12:00,2011-12-09 12:31:00,13,4206.39,2565,170,1,199,323.5684615384616,197.30769230769232,4,4,4,12,Champions,3,Champions
15805,2010-12-10 09:33:00,2011-11-16 16:32:00,17,5528.4800000000005,3387,220,23,342,325.204705882353,199.23529411764707,3,4,4,11,Loyal Customers,3,Champions
15806,2011-03-08 09:24:00,2011-10-24 14:35:00,3,784.58,602,24,46,231,261.5266666666667,200.66666666666666,3,3,3,9,Hibernating,1,Core Growth
15807,2011-09-23 14:43:00,2011-10-20 14:10:00,3,903.9,430,48,50,27,301.3,143.33333333333334,3,3,3,9,Hibernating,1,Core Growth
15808,2010-12-05 13:05:00,2011-02-06 14:33:00,4,3734.9700000000003,1343,142,306,64,933.7425000000001,335.75,1,3,4,8,At Risk,0,Big-Ticket Occasionals
15809,2011-02-10 11:16:00,2011-11-03 16:40:00,5,515.77,301,31,36,267,103.154,60.2,3,4,2,9,Hibernating,1,Core Growth
15810,2011-02-16 09:11:00,2011-09-22 09:38:00,4,1391.98,861,66,79,219,347.995,215.25,2,3,3,8,At Risk,0,Big-Ticket Occasionals
15811,2010-12-09 15:29:00,2011-11-17 15:31:00,6,2218.62,1071,117,22,344,369.77,178.5,3,4,4,11,Loyal Customers,3,Champions
15812,2011-01-26 12:12:00,2011-08-24 14:19:00,5,1801.14,922,36,107,211,360.228,184.4,2,4,4,10,Loyal Customers,0,Big-Ticket Occasionals
15813,2011-04-14 09:09:00,2011-05-16 08:13:00,2,1303.9099999999999,603,40,208,32,651.9549999999999,301.5,1,2,3,6,At Risk,0,Big-Ticket Occasionals
15814,2011-10-20 09:04:00,2011-11-23 08:17:00,4,1945.33,1271,63,17,34,486.3325,317.75,4,3,4,11,Big Spenders,3,Champions
15815,2011-03-25 08:43:00,2011-10-07 12:42:00,5,2100.6,1856,33,64,197,420.12,371.2,2,4,4,10,Loyal Customers,3,Champions
15819,2011-03-08 09:45:00,2011-10-21 14:50:00,4,1905.45,1357,96,49,228,476.3625,339.25,3,3,4,10,Big Spenders,1,Core Growth
15820,2011-01-24 12:00:00,2011-01-24 12:00:00,1,206.98,128,17,320,1,206.98,128.0,1,1,1,3,Hibernating,2,Hibernating
15821,2011-10-09 13:28:00,2011-10-26 15:48:00,2,570.96,202,57,44,18,285.48,101.0,3,2,2,7,Promising,1,Core Growth
15822,2010-12-15 13:38:00,2011-12-06 14:50:00,2,885.47,375,28,3,357,442.735,187.5,4,2,3,9,Promising,1,Core Growth
15823,2010-12-02 15:08:00,2010-12-02 15:08:00,1,15.0,1,1,372,1,15.0,1.0,1,1,1,3,Hibernating,2,Hibernating
15825,2011-06-20 13:27:00,2011-06-20 13:27:00,1,532.94,220,20,172,1,532.94,220.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
15826,2011-05-13 10:44:00,2011-10-14 16:05:00,3,1654.31,963,64,56,155,551.4366666666666,321.0,2,3,3,8,At Risk,0,Big-Ticket Occasionals
15827,2010-12-02 13:06:00,2011-09-27 15:35:00,14,1836.0900000000001,882,72,73,300,131.14928571428572,63.0,2,4,4,10,Loyal Customers,1,Core Growth
15829,2011-07-22 10:23:00,2011-09-01 16:45:00,2,636.14,996,44,99,42,318.07,498.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
15830,2011-11-02 10:40:00,2011-11-02 10:40:00,1,576.0,415,39,38,1,576.0,415.0,3,1,2,6,Promising,0,Big-Ticket Occasionals
15831,2011-01-19 14:52:00,2011-10-12 13:14:00,3,801.76,1105,63,58,266,267.25333333333333,368.3333333333333,2,3,3,8,At Risk,1,Core Growth
15832,2011-03-30 15:29:00,2011-03-30 15:29:00,1,836.79,465,54,254,1,836.79,465.0,1,1,3,5,At Risk,0,Big-Ticket Occasionals
15834,2011-03-07 17:52:00,2011-09-30 14:41:00,4,2233.75,965,242,70,207,558.4375,241.25,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
15835,2011-01-13 10:35:00,2011-10-26 15:47:00,4,954.09,439,47,44,287,238.5225,109.75,3,3,3,9,Hibernating,1,Core Growth
15836,2011-10-20 17:13:00,2011-10-20 17:13:00,1,137.37,26,10,50,1,137.37,26.0,3,1,1,5,Promising,2,Hibernating
15837,2011-10-06 09:01:00,2011-10-06 09:01:00,1,391.98,189,24,65,1,391.98,189.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
15838,2010-12-07 11:26:00,2011-11-28 14:00:00,19,33643.08,18368,54,11,357,1770.6884210526316,966.7368421052631,4,4,4,12,Champions,3,Champions
15839,2011-07-14 16:35:00,2011-11-06 13:54:00,3,1048.49,675,56,33,115,349.49666666666667,225.0,3,3,3,9,Hibernating,1,Core Growth
15840,2011-06-20 11:42:00,2011-10-12 09:08:00,2,355.56,396,26,59,114,177.78,198.0,2,2,2,6,Hibernating,1,Core Growth
15841,2011-01-05 11:25:00,2011-09-28 12:15:00,4,1224.06,942,36,73,267,306.015,235.5,2,3,3,8,At Risk,1,Core Growth
15843,2011-02-09 10:19:00,2011-02-09 10:19:00,1,118.95000000000002,27,8,304,1,118.95000000000002,27.0,1,1,1,3,Hibernating,2,Hibernating
15844,2011-10-24 15:19:00,2011-10-24 15:19:00,1,130.73999999999998,134,11,46,1,130.73999999999998,134.0,3,1,1,5,Promising,2,Hibernating
15845,2011-01-06 17:19:00,2011-11-22 09:42:00,8,3711.77,1926,97,18,320,463.97125,240.75,3,4,4,11,Loyal Customers,3,Champions
15847,2011-02-24 16:46:00,2011-11-01 14:41:00,2,389.27,449,22,38,250,194.635,224.5,3,2,2,7,Promising,1,Core Growth
15850,2011-06-24 14:16:00,2011-11-20 14:14:00,2,238.85,302,87,19,149,119.425,151.0,3,2,1,6,Promising,1,Core Growth
15852,2011-05-26 13:26:00,2011-06-06 11:22:00,2,160.71,48,22,187,11,80.355,24.0,1,2,1,4,Hibernating,2,Hibernating
15853,2011-10-19 10:38:00,2011-10-19 10:38:00,1,110.8,135,29,52,1,110.8,135.0,2,1,1,4,Hibernating,2,Hibernating
15854,2010-12-13 11:47:00,2011-12-05 13:39:00,12,2974.65,939,105,4,358,247.88750000000002,78.25,4,4,4,12,Champions,3,Champions
15855,2011-03-21 12:32:00,2011-07-26 10:20:00,5,712.24,470,59,137,127,142.448,94.0,2,4,3,9,Loyal Customers,1,Core Growth
15856,2010-12-09 13:34:00,2011-12-05 17:09:00,27,16387.57,11005,295,4,362,606.947037037037,407.5925925925926,4,4,4,12,Champions,3,Champions
15857,2011-11-21 12:18:00,2011-11-21 12:18:00,1,297.0,308,14,19,1,297.0,308.0,3,1,1,5,Promising,1,Core Growth
15858,2010-12-07 14:31:00,2011-11-24 12:48:00,5,1438.85,1167,145,16,352,287.77,233.4,4,4,3,11,Loyal Customers,1,Core Growth
15860,2010-12-06 11:38:00,2011-10-30 11:25:00,8,977.21,440,105,41,328,122.15125,55.0,3,4,3,10,Loyal Customers,1,Core Growth
15861,2011-03-17 20:12:00,2011-11-27 15:59:00,8,3165.36,2544,339,12,255,395.67,318.0,4,4,4,12,Champions,3,Champions
15862,2010-12-01 11:21:00,2011-12-01 13:28:00,4,832.88,585,142,8,366,208.22,146.25,4,3,3,10,Hibernating,1,Core Growth
15863,2011-05-31 11:36:00,2011-11-14 12:49:00,2,68.84,19,18,26,168,34.42,9.5,3,2,1,6,Promising,2,Hibernating
15864,2011-01-27 16:43:00,2011-11-17 13:32:00,6,1936.3200000000002,1192,16,22,294,322.72,198.66666666666666,3,4,4,11,Loyal Customers,3,Champions
15865,2011-05-10 11:44:00,2011-10-30 12:43:00,3,895.13,368,37,41,174,298.37666666666667,122.66666666666667,3,3,3,9,Hibernating,1,Core Growth
15866,2011-08-30 14:09:00,2011-08-30 14:09:00,1,230.53,126,43,101,1,230.53,126.0,2,1,1,4,Hibernating,2,Hibernating
15867,2010-12-05 14:17:00,2011-12-04 13:32:00,15,3812.64,2054,302,5,364,254.176,136.93333333333334,4,4,4,12,Champions,3,Champions
15869,2011-03-07 17:19:00,2011-03-07 17:23:00,2,149.64,175,13,277,1,74.82,87.5,1,2,1,4,Hibernating,2,Hibernating
15870,2011-11-07 10:58:00,2011-11-07 10:58:00,1,354.09000000000003,335,68,33,1,354.09000000000003,335.0,3,1,2,6,Promising,0,Big-Ticket Occasionals
15872,2011-11-25 11:54:00,2011-11-25 11:55:00,2,360.93,212,101,15,1,180.465,106.0,4,2,2,8,Promising,1,Core Growth
15874,2011-02-28 13:28:00,2011-10-07 12:31:00,7,4405.88,2534,110,64,221,629.4114285714286,362.0,2,4,4,10,Loyal Customers,3,Champions
15877,2011-11-22 11:18:00,2011-12-08 11:53:00,2,493.28,371,122,2,17,246.64,185.5,4,2,2,8,Promising,1,Core Growth
15880,2010-12-05 13:00:00,2010-12-05 13:00:00,1,343.28000000000003,211,95,369,1,343.28000000000003,211.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
15881,2010-12-10 13:32:00,2011-01-31 16:59:00,5,501.39000000000004,260,26,312,53,100.278,52.0,1,4,2,7,At Risk,2,Hibernating
15882,2010-12-06 13:01:00,2011-05-25 11:35:00,4,516.36,276,23,199,170,129.09,69.0,1,3,2,6,At Risk,2,Hibernating
15883,2011-11-06 14:50:00,2011-12-07 17:05:00,2,396.48,223,42,2,32,198.24,111.5,4,2,2,8,Promising,1,Core Growth
15885,2011-02-03 15:28:00,2011-09-08 10:43:00,3,379.35,111,18,93,217,126.45,37.0,2,3,2,7,At Risk,2,Hibernating
15886,2011-10-10 14:25:00,2011-10-10 14:25:00,1,181.09,147,12,60,1,181.09,147.0,2,1,1,4,Hibernating,2,Hibernating
15888,2011-09-20 12:30:00,2011-09-20 12:30:00,1,168.31,76,11,81,1,168.31,76.0,2,1,1,4,Hibernating,2,Hibernating
15889,2010-12-05 15:12:00,2011-07-06 11:10:00,2,446.87,215,79,157,213,223.435,107.5,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
15891,2011-04-27 12:35:00,2011-04-27 12:35:00,1,524.52,442,60,227,1,524.52,442.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
15894,2010-12-05 14:06:00,2011-03-31 13:50:00,2,263.55,168,35,253,116,131.775,84.0,1,2,1,4,Hibernating,2,Hibernating
15895,2011-07-13 10:27:00,2011-07-13 10:27:00,1,179.17,94,11,150,1,179.17,94.0,1,1,1,3,Hibernating,2,Hibernating
15897,2011-05-29 13:32:00,2011-05-29 13:50:00,2,222.05,261,17,194,1,111.025,130.5,1,2,1,4,Hibernating,2,Hibernating
15898,2010-12-06 11:01:00,2011-12-08 15:23:00,5,1388.88,570,70,1,368,277.776,114.0,4,4,3,11,Loyal Customers,1,Core Growth
15899,2010-12-06 10:36:00,2010-12-06 10:36:00,1,56.25,39,4,369,1,56.25,39.0,1,1,1,3,Hibernating,2,Hibernating
15900,2011-11-16 12:19:00,2011-11-16 12:19:00,1,351.11,221,44,24,1,351.11,221.0,3,1,2,6,Promising,0,Big-Ticket Occasionals
15901,2011-07-08 12:18:00,2011-11-23 12:43:00,3,363.88,384,102,17,139,121.29333333333334,128.0,4,3,2,9,Hibernating,1,Core Growth
15903,2011-02-17 14:04:00,2011-11-30 08:08:00,7,5126.76,2410,46,10,286,732.3942857142857,344.2857142857143,4,4,4,12,Champions,3,Champions
15904,2011-12-01 14:50:00,2011-12-01 14:50:00,1,164.68,84,30,8,1,164.68,84.0,4,1,1,6,Promising,2,Hibernating
15906,2011-03-29 13:28:00,2011-11-20 12:24:00,7,1567.69,544,113,20,236,223.9557142857143,77.71428571428571,3,4,3,10,Loyal Customers,1,Core Growth
15907,2011-05-13 13:01:00,2011-12-06 12:21:00,3,967.45,509,175,4,207,322.48333333333335,169.66666666666666,4,3,3,10,Hibernating,1,Core Growth
15909,2011-06-19 10:38:00,2011-06-19 10:38:00,1,191.94,98,7,174,1,191.94,98.0,1,1,1,3,Hibernating,2,Hibernating
15910,2011-01-27 11:55:00,2011-12-09 10:51:00,8,1232.18,1015,215,1,316,154.0225,126.875,4,4,3,11,Loyal Customers,1,Core Growth
15912,2011-04-20 17:10:00,2011-06-14 14:29:00,2,264.62,185,19,178,55,132.31,92.5,1,2,1,4,Hibernating,2,Hibernating
15916,2010-12-08 13:07:00,2011-11-23 13:46:00,8,1528.09,757,124,16,351,191.01125,94.625,4,4,3,11,Loyal Customers,1,Core Growth
15917,2011-04-06 10:40:00,2011-04-06 10:40:00,1,123.1,42,12,248,1,123.1,42.0,1,1,1,3,Hibernating,2,Hibernating
15918,2011-03-13 15:55:00,2011-06-02 11:42:00,2,334.23,153,33,191,81,167.115,76.5,1,2,2,5,Hibernating,2,Hibernating
15919,2010-12-06 11:26:00,2011-11-20 11:28:00,2,639.89,545,103,20,350,319.945,272.5,3,2,2,7,Promising,1,Core Growth
15920,2011-07-08 15:16:00,2011-07-08 15:31:00,4,167.5,99,53,154,1,41.875,24.75,1,3,1,5,At Risk,2,Hibernating
15921,2011-06-20 11:03:00,2011-06-20 11:03:00,1,336.03000000000003,166,24,173,1,336.03000000000003,166.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
15922,2010-12-01 13:51:00,2010-12-01 13:51:00,1,369.5,138,11,373,1,369.5,138.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
15923,2010-12-02 12:16:00,2010-12-02 12:16:00,1,127.08,122,21,373,1,127.08,122.0,1,1,1,3,Hibernating,2,Hibernating
15925,2011-05-29 15:35:00,2011-05-29 15:35:00,1,207.15,93,12,194,1,207.15,93.0,1,1,1,3,Hibernating,2,Hibernating
15930,2011-10-03 14:52:00,2011-10-03 14:52:00,1,426.63,139,21,67,1,426.63,139.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
15932,2011-02-23 14:50:00,2011-12-05 17:13:00,8,2495.87,2325,93,4,286,311.98375,290.625,4,4,4,12,Champions,3,Champions
15933,2011-09-14 12:05:00,2011-11-18 13:14:00,3,1107.46,885,63,21,66,369.15333333333336,295.0,3,3,3,9,Hibernating,1,Core Growth
15935,2011-04-12 09:35:00,2011-04-14 13:27:00,2,416.86,115,12,239,3,208.43,57.5,1,2,2,5,Hibernating,2,Hibernating
15937,2011-10-06 15:48:00,2011-10-06 15:48:00,1,145.35,73,7,64,1,145.35,73.0,2,1,1,4,Hibernating,2,Hibernating
15938,2011-01-20 10:11:00,2011-08-19 12:56:00,5,404.58,240,13,112,212,80.916,48.0,2,4,2,8,At Risk,2,Hibernating
15939,2011-01-12 12:43:00,2011-09-11 11:30:00,15,6115.01,4728,28,90,242,407.6673333333334,315.2,2,4,4,10,Loyal Customers,3,Champions
15940,2011-02-01 16:18:00,2011-02-01 16:18:00,1,35.8,4,1,311,1,35.8,4.0,1,1,1,3,Hibernating,2,Hibernating
15942,2011-07-29 09:01:00,2011-07-29 09:01:00,1,337.44,232,14,134,1,337.44,232.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
15944,2011-03-08 10:33:00,2011-03-08 10:33:00,1,325.1,50,6,277,1,325.1,50.0,1,1,2,4,Hibernating,2,Hibernating
15945,2010-12-09 13:14:00,2010-12-09 13:14:00,1,181.0,52,2,365,1,181.0,52.0,1,1,1,3,Hibernating,2,Hibernating
15947,2011-09-18 10:46:00,2011-09-18 10:46:00,1,1708.24,898,29,83,1,1708.24,898.0,2,1,4,7,Big Spenders,0,Big-Ticket Occasionals
15948,2011-10-27 08:35:00,2011-12-01 15:32:00,2,955.24,567,51,8,36,477.62,283.5,4,2,3,9,Promising,1,Core Growth
15949,2011-09-29 17:34:00,2011-11-23 09:09:00,2,364.72,284,12,17,55,182.36,142.0,4,2,2,8,Promising,1,Core Growth
15950,2010-12-15 11:56:00,2011-11-08 11:09:00,4,1765.51,729,86,32,328,441.3775,182.25,3,3,4,10,Big Spenders,1,Core Growth
15951,2011-02-27 11:57:00,2011-12-01 08:34:00,2,708.22,313,36,9,277,354.11,156.5,4,2,3,9,Promising,1,Core Growth
15952,2011-04-28 12:55:00,2011-11-06 11:18:00,4,806.57,399,65,34,192,201.6425,99.75,3,3,3,9,Hibernating,1,Core Growth
15953,2010-12-05 15:15:00,2011-11-24 15:32:00,8,1659.3799999999999,892,63,15,355,207.42249999999999,111.5,4,4,3,11,Loyal Customers,1,Core Growth
15955,2010-12-02 11:22:00,2011-11-15 14:15:00,14,4416.26,2135,137,24,349,315.44714285714286,152.5,3,4,4,11,Loyal Customers,3,Champions
15957,2011-11-08 12:14:00,2011-11-08 12:14:00,1,428.89,211,40,32,1,428.89,211.0,3,1,2,6,Promising,0,Big-Ticket Occasionals
15958,2011-09-26 13:41:00,2011-09-26 13:41:00,1,104.35,33,7,74,1,104.35,33.0,2,1,1,4,Hibernating,2,Hibernating
15963,2011-10-25 13:05:00,2011-11-20 11:33:00,2,470.76,298,26,20,26,235.38,149.0,3,2,2,7,Promising,1,Core Growth
15965,2010-12-07 13:18:00,2011-11-22 16:44:00,4,845.64,453,88,17,351,211.41,113.25,4,3,3,10,Hibernating,1,Core Growth
15967,2011-01-25 11:57:00,2011-11-16 15:41:00,2,418.83,211,73,23,296,209.415,105.5,3,2,2,7,Promising,1,Core Growth
15969,2011-06-07 12:19:00,2011-12-07 11:06:00,3,666.1,124,20,3,183,222.03333333333333,41.333333333333336,4,3,2,9,Hibernating,1,Core Growth
15970,2011-02-09 12:08:00,2011-02-09 12:08:00,1,314.1,116,11,304,1,314.1,116.0,1,1,2,4,Hibernating,2,Hibernating
15971,2011-02-01 16:47:00,2011-11-22 12:50:00,12,4199.85,1717,10,18,294,349.9875,143.08333333333334,3,4,4,11,Loyal Customers,3,Champions
15973,2010-12-08 11:42:00,2010-12-08 11:42:00,1,307.82000000000005,106,4,367,1,307.82000000000005,106.0,1,1,2,4,Hibernating,2,Hibernating
15974,2011-02-24 10:10:00,2011-10-31 13:13:00,7,3442.15,2262,141,39,250,491.7357142857143,323.14285714285717,3,4,4,11,Loyal Customers,3,Champions
15975,2011-09-16 13:33:00,2011-09-16 13:33:00,1,371.01,243,24,84,1,371.01,243.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
15976,2011-05-03 17:12:00,2011-06-27 13:00:00,2,430.94,277,83,165,55,215.47,138.5,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
15977,2011-10-31 16:24:00,2011-11-22 13:29:00,2,1054.73,1016,48,17,22,527.365,508.0,4,2,3,9,Promising,1,Core Growth
15978,2011-09-23 15:21:00,2011-09-23 15:21:00,1,1098.78,888,49,77,1,1098.78,888.0,2,1,3,6,At Risk,0,Big-Ticket Occasionals
15980,2011-03-30 15:05:00,2011-09-12 09:41:00,3,2398.86,1560,40,89,166,799.62,520.0,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
15981,2011-02-01 13:50:00,2011-11-15 08:00:00,8,3408.48,1866,53,25,287,426.06,233.25,3,4,4,11,Loyal Customers,3,Champions
15983,2010-12-01 12:15:00,2011-11-17 17:34:00,4,1475.02,892,82,22,352,368.755,223.0,3,3,3,9,Hibernating,1,Core Growth
15984,2010-12-06 13:21:00,2011-12-07 12:16:00,10,2837.67,1843,217,3,366,283.767,184.3,4,4,4,12,Champions,3,Champions
15985,2011-04-17 11:04:00,2011-08-08 16:31:00,2,1142.42,1086,29,123,114,571.21,543.0,2,2,3,7,At Risk,0,Big-Ticket Occasionals
15986,2011-11-09 15:17:00,2011-11-09 15:17:00,1,168.12,268,14,30,1,168.12,268.0,3,1,1,5,Promising,2,Hibernating
15987,2010-12-06 08:34:00,2011-11-27 15:38:00,7,1451.28,1556,110,12,357,207.32571428571427,222.28571428571428,4,4,3,11,Loyal Customers,1,Core Growth
15988,2011-11-20 13:23:00,2011-11-20 13:23:00,1,158.03,181,26,19,1,158.03,181.0,3,1,1,5,Promising,2,Hibernating
15990,2011-02-25 15:35:00,2011-10-26 15:58:00,2,792.11,443,52,44,244,396.055,221.5,3,2,3,8,Promising,0,Big-Ticket Occasionals
15992,2011-12-06 11:00:00,2011-12-06 11:00:00,1,41.989999999999995,17,3,4,1,41.989999999999995,17.0,4,1,1,6,Promising,2,Hibernating
15993,2011-10-26 16:21:00,2011-12-01 10:45:00,7,2797.57,2051,335,9,36,399.65285714285716,293.0,4,4,4,12,Champions,3,Champions
